Counter_x	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	Concentration (C)	Asymmetry (A)	Clumpiness (S)	Sersic N	Shape Asymmetry (A_S)	Counter_y	$\Delta$PA	v_asym	s_asym	resids	\lambdare	$\epsilon$	A	$A_2$	deltapos	deltapos2	nspax	re	$\mu_V$	$\sigma_{V}$	skewvel	$h_{4,V}$	$\mu_{\sigma}$	$\sigma_{\sigma}$	skewsig	$h_{4,\sigma}$	$|h_{3,V}|$	$|h_{3,\sigma}|$	random
12	fg3_m13	1	2.15	0	2	14.505981895114504	7.711165069956733	0.5521956312363352	-2.4438008500777233	4.497969657356071	0.10104171710945596	0.0015481248368067215	3.0685	0.30149466754524296	67	46.72	0.04	0.04	14.13	0.46	0.35	16.16	26.67	1.09	0.48	368	10.45	3.34	64.8	0.13	-1.14	114.09	22.16	0.0	-0.65	0.13	0.0	-1.73
13	fg3_m13	1	2.25	0	1	0.0	0.0	0.60003167495876	-2.344493535379534	4.428903996100456	0.03862615497510925	-0.0048397824475372815	2.5384	0.17372064824298225	74	13.7	0.04	0.04	13.66	0.37	0.27	9.95	11.33	0.86	0.48	368	7.7	6.95	58.96	0.03	-1.29	116.26	23.13	0.16	-0.79	0.03	0.16	-1.06
14	fg3_m13	1	2.3	0	1	0.0	0.0	0.5954775903849234	-2.320511658422234	4.432966484215758	0.058064258063936475	-0.006129866138178687	2.5154	0.29288478922369565	80	20.14	0.05	0.04	12.62	0.42	0.28	4.86	10.29	0.86	0.48	368	9.34	1.31	60.03	-0.1	-1.25	115.98	23.84	0.35	-0.56	0.1	0.35	-0.72
15	fg3_m13	1	2.32	0	1	0.0	0.0	0.5793045058936865	-2.309379341081217	4.435976156894352	0.04798427747974598	-0.005402824707306655	2.6314	0.21319094287965146	86	25.55	0.06	0.05	13.69	0.42	0.29	11.26	16.7	0.86	0.48	368	8.75	1.24	62.44	-0.09	-1.24	115.24	24.09	0.34	-0.56	0.09	0.34	0.15
16	fg3_m13	1	2.35	0	1	0.0	0.0	0.5683298269364612	-2.3515246478651717	4.375243460760129	0.06886809121484909	0.006300545987891754	2.9229	0.10714449273242528	93	19.56	0.05	0.05	13.32	0.41	0.32	20.69	29.53	0.86	0.48	368	7.85	3.55	64.05	-0.07	-1.23	113.61	25.16	0.3	-0.57	0.07	0.3	0.24
17	fg3_m13	1	2.37	0	2	17.269155711597193	7.738200886967733	0.5835466470391661	-2.444104323821469	4.425123532896994	0.029726307569714137	-0.0033936154897811505	2.7043	0.1909645856387497	99	19.12	0.04	0.04	12.88	0.4	0.32	10.03	14.24	0.86	0.48	368	7.55	9.22	64.41	-0.09	-1.31	114.1	23.44	0.21	-0.75	0.09	0.21	-0.19
18	fg3_m13	1	2.4	0	2	14.368631378612411	7.397415279336905	0.590159591135529	-2.38208314068239	4.411242909697666	0.030937361026052906	-0.0023400346559132963	2.6888	0.2817392567953251	105	12.38	0.05	0.04	13.5	0.41	0.34	14.57	14.16	0.86	0.48	368	7.6	12.23	66.71	-0.07	-1.3	114.48	22.88	0.52	-0.42	0.07	0.52	-0.05
19	fg3_m13	1	2.42	0	2	11.713115856499426	7.398778059101615	0.6372896284680228	-0.7759564337667665	4.509324846584881	0.04926270179621467	-0.0029185428203040193	2.7316	0.4915740644666861	112	10.65	0.05	0.05	14.05	0.41	0.35	18.28	12.11	0.86	0.64	368	7.31	15.56	67.32	-0.08	-1.31	114.62	25.04	0.27	-0.36	0.08	0.27	-0.42
20	fg3_m13	1	2.44	0	2	6.350171594816258	6.950243175887959	0.6271948099960696	-0.9524309604211902	4.5803609998057215	0.2883573189798507	0.062421248700852625	2.8465	0.5011305531001387	119	10.76	0.05	0.05	13.11	0.44	0.38	6.86	11.53	0.68	0.48	368	8.62	19.38	67.14	-0.09	-1.27	117.75	22.54	0.24	-0.4	0.09	0.24	-0.16
21	fg3_m13	1	2.46	0	1	0.0	0.0	0.607791289767888	-1.8980352935023659	3.674522946647972	0.187327333009378	-0.0008244507864144943	2.1415	0.3761790475810122	125	8.3	0.1	0.03	17.81	0.38	0.39	13.22	16.11	0.96	0.48	368	7.9	21.66	64.04	-0.14	-1.36	131.15	29.24	-0.11	-0.81	0.14	0.11	-0.91
22	fg3_m13	1	2.49	0	2	3.4840421876830954	14.689262776438644	0.5887021489566833	-1.2166528521954263	3.5864941926591305	0.21956291355973195	0.036276720513239	1.9053	0.4741880398742901	132	22.18	0.09	0.08	27.71	0.5	0.57	5.73	16.28	0.68	0.48	1105	15.26	5.13	75.34	0.05	-1.14	119.01	30.85	0.37	-0.52	0.05	0.37	-0.09
23	fg3_m13	1	2.51	0	2	2.6193585953647407	23.91993526620584	0.579436029984946	-1.3364802447512651	3.7114481995782778	0.3189601516249181	0.043563386464895576	2.1939	0.5979390872924045	139	16.48	0.17	0.07	25.53	0.42	0.49	48.31	65.32	0.43	0.88	1104	14.85	9.28	62.34	0.11	-1.05	114.4	27.95	0.38	-0.56	0.11	0.38	0.2
24	fg3_m13	1	2.56	0	1	0.0	0.0	0.5932673431487303	-1.6667031720983652	4.078941584853934	0.2155598128925053	-0.016885443681004704	2.1755	0.7224203368234134	146	62.43	0.11	0.02	25.89	0.36	0.1	9.75	13.29	0.86	0.48	368	9.58	17.68	62.28	-0.29	-1.03	140.96	23.71	-0.52	-0.32	0.29	0.52	-1.22
25	fg3_m13	1	2.59	0	1	0.0	0.0	0.5751330266212772	-2.132563817313903	3.7466220524173015	0.14694054340344415	-0.0014474601385554699	2.2754	0.4240165060304881	152	2.02	0.06	0.03	15.26	0.39	0.17	16.88	20.17	0.68	0.48	368	10.16	4.66	65.78	0.1	-1.17	140.1	20.06	-0.02	-0.57	0.1	0.02	-1.29
26	fg3_m13	1	2.64	0	1	0.0	0.0	0.5621808250376986	-1.9917809391795067	3.9341137368053554	0.18662732345923935	-0.00010560377939197697	2.5505	0.1988130252059137	159	20.88	0.05	0.03	13.17	0.39	0.23	19.26	27.8	0.86	0.48	368	10.85	4.91	61.89	0.09	-1.09	140.05	23.62	0.23	-0.55	0.09	0.23	-0.39
27	fg3_m13	1	2.69	0	1	0.0	0.0	0.5986999917516028	-2.188897154300092	4.193749402449853	0.09723757673506644	-0.005281904471201915	2.4644	0.4059985841437132	166	9.17	0.04	0.03	14.3	0.37	0.34	9.23	9.01	0.68	0.48	368	7.66	2.98	66.89	-0.02	-1.15	138.71	23.58	0.12	-0.77	0.02	0.12	2.58
28	fg3_m13	1	2.74	0	1	0.0	0.0	0.6185500633106877	-2.307231478331623	4.273338247795498	0.11504975486621902	-0.0016268730244003765	2.5275	0.3916928493441834	173	2.68	0.06	0.03	16.46	0.34	0.39	19.72	24.99	0.86	0.48	368	6.93	5.32	69.49	-0.01	-1.11	138.62	24.59	0.26	-0.54	0.01	0.26	-0.31
29	fg3_m13	1	2.79	0	1	0.0	0.0	0.60673589496159	-2.3180422140450285	4.4330618093489385	0.07717113579023382	-0.006438438922018417	2.6236	0.33865919178204884	179	0.71	0.05	0.04	14.07	0.37	0.41	19.13	18.27	0.96	0.48	368	7.54	3.46	69.31	-0.01	-1.07	137.51	24.69	0.24	-0.47	0.01	0.24	-1.14
30	fg3_m13	1	2.84	0	1	0.0	0.0	0.6068892615561579	-2.2268348415438464	4.2189957313454505	0.0771963581718683	-0.008864574420883366	2.5368	0.3055677798942467	185	6.15	0.05	0.04	15.23	0.36	0.35	21.89	28.59	0.68	0.48	368	7.6	1.6	69.59	-0.11	-1.07	135.33	23.96	0.17	-0.69	0.11	0.17	0.2
31	fg3_m13	1	2.93	0	1	0.0	0.0	0.5932193524340725	-2.2421748515630244	3.985409602655196	0.05421581309123167	0.00306712524862924	2.3828	0.3628445267112235	191	4.15	0.03	0.04	8.77	0.41	0.26	22.38	6.79	0.68	0.77	368	8.05	9.02	72.98	0.06	-1.14	137.29	23.55	0.18	-0.63	0.06	0.18	1.13
32	fg3_m13	1	3.03	0	1	0.0	0.0	0.5899263953990443	-2.3045495782852794	4.230842114721294	0.032017215283659764	-0.0065331110573499575	2.4005	0.33822940945337804	197	7.33	0.06	0.04	14.21	0.38	0.36	7.81	12.92	0.68	0.48	368	7.88	6.73	70.02	-0.18	-1.15	135.87	24.92	0.2	-0.6	0.18	0.2	-0.03
33	fg3_m13	0	3.13	0	1	0.0	0.0	0.6085771057363681	-2.334460001943992	4.3998587670963625	0.023710867870902028	-0.002398908344195241	2.4752	0.3252778160553945	204	7.21	0.05	0.04	14.43	0.38	0.35	15.24	19.89	0.86	0.48	368	7.43	7.47	72.39	-0.12	-1.13	134.09	24.05	0.05	-0.74	0.12	0.05	0.12
34	fg3_m13	0	3.62	0	1	0.0	0.0	0.6045960399515271	-2.351279361666113	4.1684174187104555	0.0044618024556728935	0.0009476213466990957	2.4508	0.2704066693011014	211	6.36	0.04	0.03	14.59	0.43	0.33	16.28	7.56	1.09	0.48	368	8.23	6.52	77.5	0.03	-1.18	136.86	23.27	0.31	-0.62	0.03	0.31	-0.93
35	fg3_m13	0	4.6	0	1	0.0	0.0	0.5742415761268275	-2.3502261278928547	4.122729770608865	-0.050233953720801534	-0.011957572321603755	2.4806	0.12024461071539087	218	2.18	0.07	0.05	18.13	0.4	0.34	23.94	18.98	0.86	0.48	368	8.47	4.76	72.26	-0.01	-1.11	131.36	25.6	0.41	-0.75	0.01	0.41	-0.55
36	fg3_m13	0	0.2	1	1	0.0	0.0	0.5910750138488209	-1.5715842237988116	3.2691728453169664	-0.0017290460216653901	0.0815458869334292	0.5105	0.07282144630739652	1	0.25	0.06	0.08	9.0	0.87	0.85	3.96	2.14	0.43	0.48	874	23.29	1.29	115.83	0.0	-1.43	55.47	17.3	-0.1	1.15	0.0	0.1	0.27
37	fg3_m13	1	0.39	1	2	13.633831479214194	1.7600297142988657	0.666021192657339	-0.7991974191171902	2.0613455702575614	0.4255422387051305	0.037251082973263634	0.5469	0.6806499425316582	8	19.26	0.05	0.08	13.9	0.86	0.84	5.44	6.72	1.25	0.48	944	22.67	2.26	123.22	-0.03	-1.18	63.64	30.58	5.56	74.78	0.03	5.56	1.58
39	fg3_m13	1	0.78	1	1	0.0	0.0	0.6028001352015904	-1.903307297322273	3.3483605458233088	0.15242661111587152	0.007026511805741146	1.2815	0.27322876760424863	17	5.72	0.02	0.03	10.12	0.68	0.7	20.38	28.92	0.96	0.48	786	15.77	17.66	94.07	0.07	-1.21	80.99	17.54	0.01	0.07	0.07	0.01	-0.63
40	fg3_m13	1	0.98	1	1	0.0	0.0	0.5733044649138873	-2.1618316123232484	3.7923494231118196	0.07934532126779972	0.024400409126975126	1.6098	0.31885824442740995	22	0.06	0.03	0.04	10.71	0.73	0.71	9.47	16.26	0.68	0.48	1042	19.62	2.82	107.49	0.05	-1.26	78.81	19.18	0.29	0.39	0.05	0.29	1.54
41	fg3_m13	1	1.17	1	1	0.0	0.0	0.6470340651292701	-1.8512731902804456	3.4599289992409417	0.10721690337583596	0.01601031698641806	1.584	0.3640368008578189	28	1.38	0.02	0.05	10.42	0.68	0.69	11.89	17.8	0.68	0.48	787	14.79	6.62	104.23	0.01	-1.27	83.45	21.01	0.2	0.6	0.01	0.2	-0.16
42	fg3_m13	1	1.37	1	1	0.0	0.0	0.5283273986925626	-2.010909006576548	3.4712486996763254	0.10656987450992238	0.024013808314112303	1.5669	0.4246414886881604	34	2.77	0.03	0.05	10.9	0.68	0.64	22.17	38.1	0.91	0.48	827	16.26	2.25	100.97	0.02	-1.16	83.2	20.48	0.95	1.22	0.02	0.95	-0.09
43	fg3_m13	1	1.47	1	1	0.0	0.0	0.606269221937244	-2.0925385489239257	3.470343370378125	0.09991161111324624	0.005959846854551481	1.6896	0.1891684512631192	40	0.42	0.02	0.03	6.81	0.6	0.67	22.67	36.42	0.96	0.77	630	12.29	5.48	89.21	0.1	-1.08	90.71	23.86	0.4	0.19	0.1	0.4	-1.08
44	fg3_m13	1	1.66	1	1	0.0	0.0	0.5585575060063633	-1.8442379002075595	3.6232672213342063	0.14112542272870005	0.023358840642859008	1.7579	0.21519021306635966	45	1.85	0.03	0.06	9.91	0.69	0.68	4.82	14.23	0.68	0.48	901	17.2	6.91	92.93	0.02	-1.19	80.05	20.62	1.41	2.1	0.02	1.41	-0.03
45	fg3_m13	1	1.76	1	1	0.0	0.0	0.6208694149770482	-2.082532752345564	3.394633229325949	0.04477857080233689	0.009477748267087024	1.6392	0.15351571692813235	52	1.43	0.03	0.04	12.88	0.6	0.64	9.73	22.81	0.96	0.48	615	11.77	1.01	94.59	0.0	-1.09	94.52	23.59	0.45	0.04	0.0	0.45	0.44
46	fg3_m13	1	1.86	1	1	0.0	0.0	0.5721673740175955	-2.140905107807394	3.7257286546923103	-0.012428124396225685	0.014019247270098768	1.7314	0.1482586665095086	56	5.82	0.03	0.05	11.19	0.68	0.7	3.95	8.47	0.68	0.48	859	15.67	0.24	100.16	-0.05	-1.24	83.7	24.27	1.14	1.29	0.05	1.14	0.3
47	fg3_m13	1	2.05	1	2	11.243886459625292	2.5963306483711643	0.6232429068556717	-0.6397197135592229	1.3562829491625497	0.3750926257799431	0.1088532793886828	1.6722	0.27259299662567604	61	1.29	0.03	0.03	12.39	0.61	0.6	2.09	3.98	0.96	0.48	689	12.82	43.22	89.48	0.04	-0.97	93.17	25.83	0.74	0.04	0.04	0.74	-0.46
48	fg3_m13	1	2.15	1	2	14.465241456956615	7.8682835094841295	0.6427628932899188	-0.5777832894998722	3.509842864976963	0.22360514070141432	0.009536022529705151	2.3957	0.5474601526639454	68	27.08	0.04	0.05	13.96	0.61	0.48	13.74	26.67	1.36	0.48	759	13.87	1.85	93.14	-0.04	-1.11	107.9	28.63	0.32	-0.72	0.04	0.32	0.78
50	fg3_m13	1	2.3	1	1	0.0	0.0	0.5291680216489792	-2.152972388263489	3.912767944613224	0.05830392936610506	-0.0008100528924431161	2.4183	0.4387899655666917	81	2.27	0.04	0.06	15.87	0.6	0.5	11.41	32.63	1.09	0.48	716	14.6	3.24	85.31	-0.02	-1.09	106.67	25.34	0.47	0.11	0.02	0.47	-1.0
51	fg3_m13	1	2.32	1	1	0.0	0.0	0.535329521499412	-2.2090961327576037	3.874875925608712	0.08177838639722755	-0.0015490930548191474	2.5485	0.37412606856645575	87	4.17	0.05	0.05	12.55	0.59	0.49	7.79	18.98	0.86	0.77	1059	15.35	0.94	94.08	-0.0	-1.24	104.33	22.34	0.86	0.96	0.0	0.86	0.27
52	fg3_m13	1	2.35	1	1	0.0	0.0	0.5360692789562809	-2.2480798902775256	3.8082334921644505	0.053102970995492695	-0.000252303394139194	2.6207	0.2544816828010851	94	3.66	0.03	0.04	12.32	0.6	0.53	3.23	8.28	1.09	0.48	1099	14.8	6.42	91.85	-0.05	-1.22	101.03	22.88	0.91	0.74	0.05	0.91	-0.41
53	fg3_m13	1	2.37	1	2	16.722975299635632	6.5228891772856	0.5675422010667289	-2.3217106081983347	3.989276796696674	0.042487909447184766	-0.002104943301760513	2.7632	0.18737706174093133	100	1.53	0.03	0.04	13.38	0.55	0.51	9.52	19.2	0.86	0.48	764	12.13	12.46	83.41	0.07	-1.07	109.13	23.66	0.81	0.52	0.07	0.81	-0.03
54	fg3_m13	1	2.4	1	2	13.806096846140141	6.3503841850404035	0.5809426598335731	-2.146231564227965	4.015336275469016	0.047670004017613656	-0.00670406564456808	2.7255	0.32607565946435496	106	1.14	0.03	0.04	14.37	0.53	0.5	19.45	14.64	0.68	0.48	368	11.14	20.54	78.44	0.08	-1.13	121.93	27.11	0.28	-0.53	0.08	0.28	0.1
55	fg3_m13	1	2.42	1	2	11.18567640214983	6.217846551398492	0.6241415075551071	-0.5598824664474307	4.077312770676921	0.2155485741473783	-0.007418631057656162	2.7122	0.6278035859887178	113	2.06	0.04	0.04	14.48	0.52	0.48	3.79	8.41	0.68	0.48	368	10.09	20.03	81.01	0.0	-1.18	120.76	27.24	0.29	-0.46	0.0	0.29	0.33
56	fg3_m13	1	2.44	1	2	5.990738932557126	5.782025464416259	0.581603661730974	-0.8323155380004464	1.7500738126395972	0.4310912918782437	0.09678524969766916	2.7271	0.3485158980431671	120	4.49	0.03	0.05	11.09	0.7	0.53	11.56	26.1	1.92	0.48	1474	25.18	13.49	101.21	-0.32	-1.42	99.55	22.25	0.95	0.97	0.32	0.95	-0.5
57	fg3_m13	1	2.46	1	1	0.0	0.0	0.6204849496304355	-1.916362733589112	3.9802810982719694	0.13678873719747556	0.001976370674632617	2.1792	0.5177693545303069	126	10.26	0.05	0.03	15.37	0.5	0.59	7.47	12.04	0.68	0.48	368	9.98	33.04	82.52	-0.05	-1.22	136.14	27.49	-0.24	-0.7	0.05	0.24	-1.08
58	fg3_m13	1	2.49	1	2	3.2320997201681694	17.376407787487487	0.5958226602713891	-1.2904258200241137	3.6257822438334792	0.19420705278396766	0.024554702559704787	2.1133	0.3285329806764041	133	19.66	0.05	0.06	25.47	0.47	0.64	30.87	25.9	0.68	1.07	733	14.15	14.14	73.82	0.22	-0.83	128.01	30.63	0.59	0.29	0.22	0.59	-0.74
59	fg3_m13	1	2.51	1	2	2.4587358314566683	19.868267565668546	0.5955708862596241	-1.2668178101142804	3.7461497372252506	0.3125502857429477	0.038033746663964786	2.8259	0.4808034563321684	140	21.66	0.12	0.06	21.31	0.45	0.6	48.2	58.46	0.68	0.88	755	13.02	23.56	59.32	0.61	-0.78	112.84	26.15	0.39	-0.23	0.61	0.39	-1.38
60	fg3_m13	1	2.56	1	1	0.0	0.0	0.5874237480570055	-1.7258565352519142	4.083545309705007	0.21766454325644172	-0.0077974349264156905	2.1182	0.6441464725617029	147	70.53	0.11	0.02	20.31	0.34	-0.23	11.08	9.93	0.68	0.48	368	8.66	20.77	63.23	-0.3	-1.04	140.68	22.31	-0.64	-0.22	0.3	0.64	-0.57
61	fg3_m13	1	2.59	1	1	0.0	0.0	0.5646439664817647	-2.1477395971703497	3.713754287056544	0.13213410798405273	0.0028911643871979307	2.2566	0.3836851461060985	153	16.49	0.06	0.04	14.12	0.37	0.18	12.92	24.71	0.86	0.48	368	9.14	6.21	66.35	-0.02	-1.14	139.28	23.27	-0.23	-0.43	0.02	0.23	-0.82
62	fg3_m13	1	2.64	1	1	0.0	0.0	0.5615554442383505	-2.0926677219921093	4.1988493549834685	0.12832568829605642	0.0004110238926699817	2.8775	0.3015752059169899	160	7.73	0.04	0.03	14.05	0.37	0.29	24.31	26.52	0.86	0.48	368	10.38	4.75	61.88	0.01	-1.04	142.59	23.8	0.09	-0.62	0.01	0.09	0.22
63	fg3_m13	1	2.69	1	1	0.0	0.0	0.5918788040585994	-2.270119857065444	4.434803325065877	0.10665705784028874	0.001985280540008786	2.7078	0.3645373950932445	167	10.69	0.06	0.04	11.45	0.37	0.38	28.62	28.73	0.96	0.77	368	8.75	3.09	65.9	0.0	-0.97	140.41	24.02	0.06	-0.58	0.0	0.06	0.59
64	fg3_m13	1	2.74	1	1	0.0	0.0	0.608833968629708	-2.3291111984316903	4.444093819871238	0.10072602054751092	0.001873292405928152	2.7889	0.42497140196922656	174	3.92	0.06	0.04	13.76	0.36	0.43	23.64	27.39	0.68	0.77	368	8.05	6.11	68.05	-0.01	-0.88	140.03	25.37	-0.0	-0.96	0.01	0.0	-0.44
65	fg3_m13	1	2.79	1	1	0.0	0.0	0.600906198551084	-2.333169474157192	4.38409834470492	0.06835786950639097	-0.0029573342150954053	2.6368	0.3967611824971339	180	0.73	0.03	0.02	8.76	0.38	0.48	14.36	10.78	0.68	0.77	368	8.32	6.48	70.57	-0.03	-0.98	141.41	24.37	0.12	-0.54	0.03	0.12	-1.09
66	fg3_m13	1	2.84	1	1	0.0	0.0	0.5911291861115281	-2.20873468859879	4.279001052121907	0.08632620598001489	0.0008115377549157534	2.4056	0.219809929495298	186	0.34	0.04	0.03	9.76	0.4	0.47	19.73	16.8	0.68	0.77	368	8.35	0.65	73.46	-0.12	-1.03	138.97	23.37	-0.09	-0.68	0.12	0.09	-0.52
67	fg3_m13	1	2.93	1	1	0.0	0.0	0.6139959886648895	-2.33182321275258	3.9346994270747118	0.05920944323212745	0.008990033651408687	2.4891	0.3289885664837548	192	3.13	0.02	0.03	9.94	0.41	0.36	11.98	7.88	0.68	0.77	368	8.68	7.42	74.4	-0.1	-0.98	140.61	24.88	0.12	-0.79	0.1	0.12	0.95
68	fg3_m13	1	3.03	1	1	0.0	0.0	0.5807277735555547	-2.3260422511662213	4.210263331927903	0.044592065452966095	-0.005667589946089621	2.6551	0.4185781082710548	198	2.16	0.04	0.02	12.43	0.4	0.47	11.14	5.62	0.68	0.77	368	8.56	12.17	72.84	-0.04	-1.01	140.16	24.15	0.2	-0.86	0.04	0.2	-1.0
69	fg3_m13	0	3.13	1	1	0.0	0.0	0.5818390992104929	-2.297462475798143	4.190713467068792	0.02118843417050153	-0.003529091928725386	2.3369	0.2477296649980884	205	1.06	0.04	0.03	14.3	0.4	0.38	3.87	10.04	0.86	0.48	368	7.75	9.11	76.89	-0.02	-1.06	139.44	23.25	0.07	-0.52	0.02	0.07	0.08
70	fg3_m13	0	3.62	1	1	0.0	0.0	0.5886372607436148	-2.3261892382769074	4.16741118550337	-0.005675990983812489	-0.003395830967385598	2.5219	0.1637099202024561	212	1.14	0.03	0.02	8.79	0.44	0.43	13.98	19.28	0.68	0.77	368	8.33	18.95	79.97	-0.0	-1.06	138.04	26.61	-0.04	-0.64	0.0	0.04	1.17
71	fg3_m13	0	0.2	2	1	0.0	0.0	0.5468387840241099	-1.5586783036541294	3.1388022159765954	-0.014095709450304488	0.031290666786337615	0.5309	0.1256249610406718	2	0.63	0.04	0.06	11.17	0.82	0.82	4.27	4.17	0.68	0.77	990	23.72	20.22	115.73	-0.04	-1.36	56.71	18.17	-0.49	0.66	0.04	0.49	0.3
72	fg3_m13	1	0.39	2	2	5.168068661932089	2.102228889472208	0.5383296530138185	-1.1524576582047137	1.9179091968943955	0.7613890534272758	0.0389772139618279	0.5692	1.0203049029702496	9	0.25	0.02	0.06	8.56	0.71	0.71	8.31	9.23	1.29	0.77	1346	18.66	6.1	112.45	-0.53	-1.1	71.1	28.41	1.05	2.49	0.53	1.05	-1.97
73	fg3_m13	1	0.68	2	1	0.0	0.0	0.5432752778501944	-2.024629285462876	3.740552803636795	0.21669420893598929	0.00879383730041198	1.8894	0.6100703349702018	15	1.82	0.04	0.05	10.36	0.68	0.59	21.73	28.29	0.3	0.77	993	15.97	22.91	103.07	-0.02	-1.34	82.64	22.65	0.45	-0.18	0.02	0.45	0.39
74	fg3_m13	1	0.78	2	1	0.0	0.0	0.5687454083048128	-2.2273159120418944	3.8792485800320766	0.028565564517139038	0.0249070998261379	1.8969	0.30925573964158504	18	1.45	0.03	0.04	11.8	0.71	0.6	18.46	24.45	0.68	0.48	1073	17.89	19.48	99.22	0.05	-1.17	82.8	21.0	0.57	0.28	0.05	0.57	-0.57
75	fg3_m13	1	0.98	2	1	0.0	0.0	0.5226130651649348	-2.0748110697014965	3.4838028036985085	0.17861866263130913	0.007002722882405094	2.1219	0.6101919192183171	23	4.32	0.03	0.05	15.28	0.62	0.64	20.5	29.74	1.09	0.48	683	12.64	15.6	89.81	0.18	-1.15	87.21	22.93	0.72	0.38	0.18	0.72	0.61
76	fg3_m13	1	1.17	2	1	0.0	0.0	0.5124449605958994	-2.032307211684828	3.4649583196983533	0.1799094586217053	0.0021850422735947557	1.8986	0.4997301096573213	29	4.61	0.03	0.04	13.03	0.67	0.54	15.59	17.77	1.29	0.48	966	15.69	4.89	101.36	0.04	-1.15	84.42	21.12	0.65	0.91	0.04	0.65	-0.86
79	fg3_m13	1	1.66	2	1	0.0	0.0	0.6043342692886379	-2.2970847531350094	4.053378653605298	0.06939039235809041	0.005741932022520368	2.4716	0.24939082065016685	46	7.31	0.03	0.05	8.43	0.59	0.63	12.87	20.48	0.86	0.77	712	12.18	2.22	90.11	-0.14	-1.04	87.91	26.56	0.98	0.53	0.14	0.98	-1.24
82	fg3_m13	1	2.05	2	2	9.98879437806298	5.885183382228115	0.6461215651671879	-1.288059535818241	4.445868514204665	0.2119030005276936	-0.031135845905974607	2.6339	0.8025524744184621	62	7.53	0.03	0.04	12.9	0.68	0.68	4.11	5.37	1.36	0.48	943	16.6	29.63	95.84	-0.11	-1.3	83.91	24.03	1.78	3.37	0.11	1.78	-0.18
83	fg3_m13	1	2.15	2	2	8.944453576254844	7.608867124912625	0.6102985779974331	-1.1634385355038053	4.448042598104187	0.240671622026214	0.022538770103933625	3.1792	0.6456043443338709	69	34.85	0.04	0.05	15.65	0.62	0.39	5.5	10.82	0.68	0.48	1486	18.76	24.68	96.56	0.28	-0.98	95.74	20.91	0.63	1.45	0.28	0.63	-0.09
84	fg3_m13	1	2.25	2	2	13.846265422087269	7.46655038321432	0.5948905243779966	-2.1906569916835092	4.057697815807848	0.012719567349737709	-0.04066343803688468	2.331	0.4996795562834758	75	8.42	0.05	0.04	19.83	0.48	0.51	5.45	7.83	1.09	0.48	368	10.28	25.85	73.94	-0.02	-1.26	118.57	24.5	0.21	-0.33	0.02	0.21	-0.48
85	fg3_m13	1	2.3	2	2	14.128550591110056	8.8015670143002	0.5614908268995001	-2.170972099204641	4.009868235664723	0.0563459656322201	-0.00477514189911175	2.2932	0.3400925316543187	82	2.24	0.05	0.04	17.74	0.46	0.52	4.76	5.51	1.09	0.48	368	9.76	24.53	73.17	-0.06	-1.25	122.74	25.07	0.31	-0.48	0.06	0.31	1.13
86	fg3_m13	1	2.32	2	2	13.944051544376295	9.677429139670318	0.5514267040341768	-2.217256133018904	3.9348479313211726	0.05750335390338793	-0.004424796191191452	2.4282	0.2654039475726457	88	2.84	0.05	0.04	18.07	0.47	0.51	5.92	7.25	0.68	0.48	368	10.27	19.65	74.79	-0.01	-1.21	121.15	26.74	0.34	-0.43	0.01	0.34	0.18
87	fg3_m13	1	2.35	2	2	13.202336940649754	9.784981299592642	0.5406263903123494	-2.2370135292425197	3.8334879253681766	0.07295508102733783	0.0004166903351406205	2.4929	0.2187912501934332	95	3.77	0.02	0.03	8.46	0.49	0.51	2.61	7.36	1.09	0.77	763	11.49	22.5	77.69	0.05	-1.11	104.97	25.67	0.99	0.73	0.05	0.99	0.6
88	fg3_m13	1	2.37	2	2	12.374235793463075	9.766073758956443	0.5619153741095091	-2.3066709415108204	4.001317434810787	0.03390006733690725	-0.00036019315361682453	2.5954	0.22960600072774534	101	3.35	0.03	0.02	7.46	0.49	0.49	3.25	8.63	1.09	0.77	763	11.51	23.2	79.31	0.03	-1.25	106.32	24.87	1.1	0.75	0.03	1.1	-1.71
89	fg3_m13	1	2.4	2	2	10.50156993554352	9.991714128346096	0.6036740250227138	-1.1205461525461549	4.125830406398412	-0.009179228293837924	-0.012000014574130208	2.6756	0.3144182888582328	107	1.82	0.04	0.04	18.4	0.48	0.47	4.67	5.76	0.68	0.48	368	10.99	20.5	75.77	0.03	-1.2	121.96	27.56	0.41	-0.39	0.03	0.41	-0.42
90	fg3_m13	1	2.42	2	2	8.672006201309816	9.111712330429183	0.6225428633410706	-1.0306644778235117	4.569675150988741	0.14021808305033653	-0.036308213768845035	2.6915	0.6263742364881545	114	2.42	0.04	0.05	17.93	0.48	0.41	4.95	6.35	0.86	0.48	368	11.1	22.7	74.84	-0.0	-1.2	122.99	26.44	0.56	-0.22	0.0	0.56	0.21
91	fg3_m13	1	2.44	2	2	4.870295031560672	8.267229616125046	0.5956605273752953	-1.2927350414590846	3.816545927266178	0.2118701292796028	0.023532707568814884	2.665	0.6104872639710713	121	11.78	0.04	0.06	14.93	0.48	0.37	1.91	4.92	0.86	0.48	1165	14.97	17.97	92.47	-0.06	-0.86	113.66	37.86	1.57	2.76	0.06	1.57	-0.39
